subhalo,zs,Nreal,M_host,log10_M_host,host_events,smooth_host_seconds,subhalo_seconds,subhalo_calls,subhalo_clumps,mean_smooth_us_per_host,mean_subhalo_ms_per_call,mean_clumps_per_call,mean_fsub_seen,mean_Nsub_seen,subhalo_time_fraction
false,1,1000,12618568.8307,7.10101010101,248,1.475e-05,0,0,0,0.0594758064516,0,0,0,0,0
false,1,1000,15922827.9334,7.20202020202,901,4.4948e-05,0,0,0,0.0498867924528,0,0,0,0,0
false,1,1000,20092330.0257,7.30303030303,234,1.4412e-05,0,0,0,0.0615897435897,0,0,0,0,0
false,1,1000,25353644.9397,7.40404040404,236,1.4376e-05,0,0,0,0.0609152542373,0,0,0,0,0
false,1,1000,31992671.378,7.50505050505,225,1.4297e-05,0,0,0,0.0635422222222,0,0,0,0,0
false,1,1000,40370172.586,7.60606060606,373,2.1292e-05,0,0,0,0.0570831099196,0,0,0,0,0
false,1,1000,50941380.1482,7.70707070707,374,2.1917e-05,0,0,0,0.0586016042781,0,0,0,0,0
false,1,1000,64280731.1728,7.80808080808,304,1.8819e-05,0,0,0,0.0619046052632,0,0,0,0,0
false,1,1000,81113083.079,7.90909090909,461,2.628e-05,0,0,0,0.0570065075922,0,0,0,0,0
false,1,1000,102353102.19,8.0101010101,641,3.4342e-05,0,0,0,0.0535756630265,0,0,0,0,0
false,1,1000,129154966.501,8.11111111111,799,4.5791e-05,0,0,0,0.057310387985,0,0,0,0,0
false,1,1000,162975083.462,8.21212121212,494,2.7989e-05,0,0,0,0.0566578947368,0,0,0,0,0
false,1,1000,205651230.835,8.31313131313,418,2.4582e-05,0,0,0,0.0588086124402,0,0,0,0,0
false,1,1000,259502421.14,8.41414141414,488,2.8709e-05,0,0,0,0.0588299180328,0,0,0,0,0
false,1,1000,327454916.288,8.51515151515,501,3.0592e-05,0,0,0,0.0610618762475,0,0,0,0,0
false,1,1000,413201240.012,8.61616161616,625,3.8836e-05,0,0,0,0.0621376,0,0,0,0,0
false,1,1000,521400828.8,8.71717171717,582,3.4967e-05,0,0,0,0.0600807560137,0,0,0,0,0
false,1,1000,657933224.658,8.81818181818,603,3.5306e-05,0,0,0,0.0585505804312,0,0,0,0,0
false,1,1000,830217568.132,8.91919191919,603,3.4259e-05,0,0,0,0.0568142620232,0,0,0,0,0
false,1,1000,1047615752.79,9.0202020202,668,3.9191e-05,0,0,0,0.0586691616766,0,0,0,0,0
false,1,1000,1321941148.47,9.12121212121,710,4.1373e-05,0,0,0,0.0582718309859,0,0,0,0,0
false,1,1000,1668100537.2,9.22222222222,646,3.8125e-05,0,0,0,0.0590170278638,0,0,0,0,0
false,1,1000,2104904144.51,9.32323232323,816,4.585e-05,0,0,0,0.0561887254902,0,0,0,0,0
false,1,1000,2656087782.95,9.42424242424,920,5.5325e-05,0,0,0,0.0601358695652,0,0,0,0,0
false,1,1000,3351602650.94,9.52525252525,810,4.6325e-05,0,0,0,0.0571913580247,0,0,0,0,0
false,1,1000,4229242874.39,9.62626262626,833,4.9043e-05,0,0,0,0.05887515006,0,0,0,0,0
false,1,1000,5336699231.21,9.72727272727,851,4.9266e-05,0,0,0,0.0578918918919,0,0,0,0,0
false,1,1000,6734150657.75,9.82828282828,888,5.2947e-05,0,0,0,0.059625,0,0,0,0,0
false,1,1000,8497534359.09,9.92929292929,1024,5.9731e-05,0,0,0,0.0583310546875,0,0,0,0,0
false,1,1000,10722672220.1,10.0303030303,1042,6.1792e-05,0,0,0,0.0593013435701,0,0,0,0,0
false,1,1000,13530477745.8,10.1313131313,961,5.8133e-05,0,0,0,0.0604921956296,0,0,0,0,0
false,1,1000,17073526474.7,10.2323232323,1075,6.4436e-05,0,0,0,0.0599404651163,0,0,0,0,0
false,1,1000,21544346900.3,10.3333333333,1072,6.2959e-05,0,0,0,0.0587304104478,0,0,0,0,0
false,1,1000,27185882427.3,10.4343434343,1258,7.5236e-05,0,0,0,0.0598060413355,0,0,0,0,0
false,1,1000,34304692863.2,10.5353535354,1197,7.0009e-05,0,0,0,0.0584870509607,0,0,0,0,0
false,1,1000,43287612810.8,10.6363636364,1250,7.4908e-05,0,0,0,0.0599264,0,0,0,0,0
false,1,1000,54622772176.8,10.7373737374,1264,7.9017e-05,0,0,0,0.0625134493671,0,0,0,0,0
false,1,1000,68926121043.5,10.8383838384,1316,7.6831e-05,0,0,0,0.058382218845,0,0,0,0,0
false,1,1000,86974900261.8,10.9393939394,1376,8.258e-05,0,0,0,0.0600145348837,0,0,0,0,0
false,1,1000,109749876549,11.0404040404,1441,8.6092e-05,0,0,0,0.0597446217904,0,0,0,0,0
false,1,1000,138488637139,11.1414141414,1462,8.7364e-05,0,0,0,0.059756497948,0,0,0,0,0
false,1,1000,174752840001,11.2424242424,1528,8.9815e-05,0,0,0,0.0587794502618,0,0,0,0,0
false,1,1000,220513073990,11.3434343434,1632,9.5973e-05,0,0,0,0.0588069852941,0,0,0,0,0
false,1,1000,278255940221,11.4444444444,1670,0.000108221,0,0,0,0.064802994012,0,0,0,0,0
false,1,1000,351119173422,11.5454545455,1835,0.000113323,0,0,0,0.0617564032698,0,0,0,0,0
false,1,1000,443062145758,11.6464646465,1891,0.000112532,0,0,0,0.0595092543628,0,0,0,0,0
false,1,1000,559081018251,11.7474747475,1927,0.000114324,0,0,0,0.0593274519979,0,0,0,0,0
false,1,1000,705480231072,11.8484848485,1883,0.000118205,0,0,0,0.0627748274031,0,0,0,0,0
false,1,1000,890215085445,11.9494949495,1921,0.000113632,0,0,0,0.0591525247267,0,0,0,0,0
false,1,1000,1.12332403298e+12,12.0505050505,2163,0.000137329,0,0,0,0.0634900601017,0,0,0,0,0
false,1,1000,1.41747416293e+12,12.1515151515,2244,0.000132951,0,0,0,0.0592473262032,0,0,0,0,0
false,1,1000,1.78864952906e+12,12.2525252525,2065,0.000128462,0,0,0,0.0622092009685,0,0,0,0,0
false,1,1000,2.25701971963e+12,12.3535353535,2316,0.000135406,0,0,0,0.0584654576857,0,0,0,0,0
false,1,1000,2.84803586844e+12,12.4545454545,2342,0.00013878,0,0,0,0.0592570452605,0,0,0,0,0
false,1,1000,3.5938136638e+12,12.5555555556,2286,0.000135384,0,0,0,0.0592230971129,0,0,0,0,0
false,1,1000,4.53487850813e+12,12.6565656566,2346,0.000139333,0,0,0,0.0593917306053,0,0,0,0,0
