z,legacy_kthr,flat_kthr,js_divergence,legacy_lnmu_std,flat_lnmu_std,legacy_q999,flat_q999,legacy_invalid,flat_invalid,expected_legacy_n,expected_flat_n
0.2,6.567238860077028e-06,0.0001,0.0027748079574093634,0.00975148588420804,0.010489128502998218,0.09300553876572802,0.09734368737785813,0,0,100.0,5.916194409794952
0.3497357243180281,1.9325592266206336e-05,0.0001,0.0009085954706103224,0.01931171339448071,0.02031843789456875,0.17324732817122146,0.19278341626037357,0,0,100.0,18.219635383094122
0.6115753843212784,5.4614088217322745e-05,0.0001,0.00048424944564053626,0.044632138632111316,0.04301946072009626,0.38952517321667574,0.3391542589769468,0,0,100.0,53.61809399958399
1.069448800053393,0.0001423378208101637,0.0001,0.0004985621805049398,0.07859267737994778,0.07992372813870738,0.6370164050800724,0.6405210474859017,0,1,100.0,145.66776634186016
1.8701222535385968,0.00032855006882273797,0.0001,0.0006243991476640512,0.13363340596671222,0.136165918109015,1.0768043144334631,1.0593874803080083,2,3,100.0,348.69618640735064
3.27024280452292,0.0006278437314435542,0.0001,0.0007305007531567002,0.20523006779045386,0.1983400064947014,1.6849941683004017,1.56037400132602,14,5,100.0,710.8283236565093
5.718603679678211,0.0010067686592927223,0.0001,0.000928515599018223,0.26427964089189765,0.2613476682011539,2.0921322652125323,2.0566595123241034,31,41,100.0,1229.1797028009016
10.0,0.0013730783279736253,0.0001,0.0013670243743961826,0.32467054512251076,0.3215841748927308,2.556631408885951,2.456616636883375,69,54,100.0,1848.7281819322384
