subhalo,zs,Nreal,M_host,log10_M_host,host_events,smooth_host_seconds,subhalo_seconds,subhalo_calls,subhalo_clumps,mean_smooth_us_per_host,mean_subhalo_ms_per_call,mean_clumps_per_call,mean_fsub_seen,mean_Nsub_seen,subhalo_time_fraction
true,1,1000,12618568.8307,7.10101010101,553,3.075e-05,8.332e-06,553,0,0.0556057866184,1.50669077758e-05,0,0,0,1.06639684478e-07
true,1,1000,15922827.9334,7.20202020202,271,2.0659e-05,4.125e-06,271,0,0.0762324723247,1.5221402214e-05,0,0,0,5.2795091031e-08
true,1,1000,20092330.0257,7.30303030303,208,1.7168e-05,3.171e-06,208,0,0.0825384615385,1.52451923077e-05,0,0,0,4.05850263417e-08
true,1,1000,25353644.9397,7.40404040404,349,2.1919e-05,5.499e-06,349,0,0.0628051575931,1.57564469914e-05,0,0,0,7.03806558981e-08
true,1,1000,31992671.378,7.50505050505,314,2.2215e-05,4.705e-06,314,0,0.0707484076433,1.49840764331e-05,0,0,0,6.02184008002e-08
true,1,1000,40370172.586,7.60606060606,386,2.9844e-05,5.909e-06,386,0,0.0773160621762,1.53082901554e-05,0,0,0,7.56281679763e-08
true,1,1000,50941380.1482,7.70707070707,378,2.2661e-05,6.081e-06,378,0,0.0599497354497,1.60873015873e-05,0,0,0,7.78295632872e-08
true,1,1000,64280731.1728,7.80808080808,354,2.1882e-05,5.214e-06,354,0,0.061813559322,1.47288135593e-05,0,0,0,6.67329950632e-08
true,1,1000,81113083.079,7.90909090909,345,2.2546e-05,6.295e-06,345,0,0.0653507246377,1.82463768116e-05,0,0,0,8.05685086158e-08
true,1,1000,102353102.19,8.0101010101,623,3.6598e-05,1.2371e-05,623,1,0.0587447833066,1.98571428571e-05,0.0016051364366,0.0851344772692,0.00378649553015,1.58334077853e-07
true,1,1000,129154966.501,8.11111111111,514,3.8991e-05,3.4556e-05,514,25,0.0758579766537,6.72295719844e-05,0.0486381322957,0.0871805588932,0.0470054273375,4.42275676525e-07
true,1,1000,162975083.462,8.21212121212,523,3.4012e-05,2.987e-05,523,58,0.0650325047801,5.71128107075e-05,0.110898661568,0.0879194016101,0.100036044595,3.82300453114e-07
true,1,1000,205651230.835,8.31313131313,495,3.2799e-05,2.3787e-05,495,80,0.0662606060606,4.80545454545e-05,0.161616161616,0.0862000869675,0.160525580651,3.04445292207e-07
true,1,1000,259502421.14,8.41414141414,490,3.1616e-05,3.2815e-05,490,107,0.0645224489796,6.69693877551e-05,0.218367346939,0.0882207345889,0.241626792775,4.19992948408e-07
true,1,1000,327454916.288,8.51515151515,512,3.3591e-05,3.9994e-05,512,200,0.065607421875,7.811328125e-05,0.390625,0.0916358826074,0.348192005815,5.11875605017e-07
true,1,1000,413201240.012,8.61616161616,657,4.0774e-05,5.4623e-05,657,283,0.0620608828006,8.31400304414e-05,0.430745814307,0.0876120046945,0.445374227211,6.9910939573e-07
true,1,1000,521400828.8,8.71717171717,585,4.1969e-05,6.0372e-05,585,353,0.0717418803419,0.0001032,0.603418803419,0.091426224483,0.606793540123,7.72689754115e-07
true,1,1000,657933224.658,8.81818181818,592,3.7516e-05,7.134e-05,592,436,0.0633716216216,0.000120506756757,0.736486486486,0.092003022322,0.783579085282,9.13067101613e-07
true,1,1000,830217568.132,8.91919191919,645,4.5548e-05,9.9043e-05,645,620,0.0706170542636,0.00015355503876,0.961240310078,0.0906097905536,0.977842683781,1.26763253357e-06
true,1,1000,1047615752.79,9.0202020202,673,4.4002e-05,0.000122998,673,871,0.065381872214,0.00018276077266,1.29420505201,0.0952960604652,1.29075834456,1.57422802585e-06
true,1,1000,1321941148.47,9.12121212121,821,5.121e-05,0.000163749,821,1224,0.0623751522533,0.000199450669915,1.49086479903,0.0929505203914,1.56864046351,2.09579233e-06
true,1,1000,1668100537.2,9.22222222222,824,5.2877e-05,0.000214759,824,1632,0.0641711165049,0.000260629854369,1.98058252427,0.0945588408871,1.97698200734,2.74865962539e-06
true,1,1000,2104904144.51,9.32323232323,798,5.5132e-05,0.000250193,798,1922,0.0690877192982,0.000313525062657,2.40852130326,0.0967842640249,2.49566325516,3.20217265705e-06
true,1,1000,2656087782.95,9.42424242424,773,4.9237e-05,0.000301843,773,2459,0.0636959896507,0.000390482535576,3.18111254851,0.0984787529326,3.12072245746,3.86323119081e-06
true,1,1000,3351602650.94,9.52525252525,790,5.5972e-05,0.00036312,790,3012,0.0708506329114,0.00045964556962,3.81265822785,0.0992108391958,3.85267333241,4.64750386792e-06
true,1,1000,4229242874.39,9.62626262626,776,5.1532e-05,0.000438081,776,3665,0.0664072164948,0.000564537371134,4.72293814433,0.1001766965,4.75620460318,5.60691546035e-06
true,1,1000,5336699231.21,9.72727272727,851,5.5887e-05,0.000603588,851,5248,0.0656721504113,0.000709269095182,6.16686251469,0.102089063322,5.9149988879,7.72520809824e-06
true,1,1000,6734150657.75,9.82828282828,906,6.0035e-05,0.000749977,906,6649,0.0662637969095,0.000827789183223,7.33885209713,0.103325346036,7.29468549191,9.59881308755e-06
true,1,1000,8497534359.09,9.92929292929,1034,6.9187e-05,0.001024626,1034,9325,0.0669119922631,0.000990934235977,9.01837524178,0.105319925957,9.04896265422,1.31139934407e-05
true,1,1000,10722672220.1,10.0303030303,1008,6.7901e-05,0.001188373,1008,11094,0.0673621031746,0.00117894146825,11.005952381,0.10504182603,10.9723943206,1.5209760173e-05
true,1,1000,13530477745.8,10.1313131313,1060,7.0004e-05,0.001543527,1060,14376,0.066041509434,0.00145615754717,13.5622641509,0.106610483136,13.5279401281,1.97553087209e-05
true,1,1000,17073526474.7,10.2323232323,1016,7.2981e-05,0.00178866,1016,16805,0.0718316929134,0.00176049212598,16.5403543307,0.107123852976,16.5012475194,2.28927193996e-05
true,1,1000,21544346900.3,10.3333333333,1032,6.8716e-05,0.002211949,1032,20791,0.0665852713178,0.00214336143411,20.1463178295,0.109480786199,20.4609645865,2.83103148633e-05
true,1,1000,27185882427.3,10.4343434343,1148,7.5692e-05,0.00295809,1148,28568,0.0659337979094,0.00257673344948,24.8850174216,0.110086293051,24.9505857402,3.78600317159e-05
true,1,1000,34304692863.2,10.5353535354,1199,7.8961e-05,0.00376955,1199,36924,0.0658557130942,0.00314391159299,30.7956630525,0.111392427342,30.6054877976,4.82457540354e-05
true,1,1000,43287612810.8,10.6363636364,1268,8.1334e-05,0.004862311,1268,48245,0.064143533123,0.00383463012618,38.0481072555,0.113790888582,37.8889802826,6.22317943918e-05
true,1,1000,54622772176.8,10.7373737374,1423,9.2002e-05,0.006684257,1423,66448,0.0646535488405,0.00469729936753,46.6957132818,0.115702472848,46.6765946322,8.55505349793e-05
true,1,1000,68926121043.5,10.8383838384,1366,8.7381e-05,0.007616298,1366,78145,0.0639685212299,0.00557562079063,57.2071742313,0.116757962831,57.0562038643,9.7479550601e-05
true,1,1000,86974900261.8,10.9393939394,1414,8.7617e-05,0.009514756,1414,99894,0.0619639321075,0.00672896463932,70.6463932107,0.118979170701,70.4160867372,0.000121777553735
true,1,1000,109749876549,11.0404040404,1405,8.6841e-05,0.011320992,1405,120803,0.0618085409253,0.0080576455516,85.9807829181,0.120466204836,86.335354094,0.000144895225018
true,1,1000,138488637139,11.1414141414,1548,0.000100682,0.015292644,1548,164335,0.0650400516796,0.00987896899225,106.159560724,0.122131816107,105.979904079,0.000195727644142
true,1,1000,174752840001,11.2424242424,1560,9.6139e-05,0.018760839,1560,203770,0.0616275641026,0.0120261788462,130.621794872,0.124397209808,130.68757975,0.000240116412806
true,1,1000,220513073990,11.3434343434,1636,9.9226e-05,0.023886313,1636,260465,0.0606515892421,0.0146004358191,159.208435208,0.125254519616,159.298297453,0.000305716380419
true,1,1000,278255940221,11.4444444444,1638,0.000101704,0.029043923,1638,321057,0.0620903540904,0.0177313327228,196.005494505,0.127473160182,196.246401722,0.00037172765059
true,1,1000,351119173422,11.5454545455,1739,0.000108292,0.03756314,1739,416324,0.0622725704428,0.0216004255319,239.404255319,0.128707042252,239.842792244,0.000480763489869
true,1,1000,443062145758,11.6464646465,1775,0.000109089,0.046986242,1775,526453,0.0614585915493,0.0264711222535,296.593239437,0.131533878457,296.676900855,0.000601367981478
true,1,1000,559081018251,11.7474747475,1935,0.000119295,0.062416345,1935,707287,0.0616511627907,0.0322565090439,365.522997416,0.133865543897,365.443647415,0.000798854937236
true,1,1000,705480231072,11.8484848485,1906,0.000115358,0.074365748,1906,857196,0.0605236096537,0.039016656873,449.735571878,0.136007531925,449.372667697,0.000951793075212
true,1,1000,890215085445,11.9494949495,2059,0.000138784,0.097426194,2059,1136573,0.0674035939777,0.0473172384653,552.002428363,0.138206143851,552.65237721,0.00124693934086
true,1,1000,1.12332403298e+12,12.0505050505,2081,0.00012213,0.119533168,2081,1411610,0.0586881307064,0.0574402537242,678.332532436,0.140311697552,679.032267395,0.00152988229958
true,1,1000,1.41747416293e+12,12.1515151515,2102,0.000126737,0.146519385,2102,1751299,0.0602935299715,0.0697047502379,833.158420552,0.142423521574,834.146875651,0.00187527376215
