subhalo,zs,Nreal,M_host,log10_M_host,host_events,smooth_host_seconds,subhalo_seconds,subhalo_calls,subhalo_clumps,mean_smooth_us_per_host,mean_subhalo_ms_per_call,mean_clumps_per_call,mean_fsub_seen,mean_Nsub_seen,subhalo_time_fraction
false,1,1000,12618568.8307,7.10101010101,248,1.5128e-05,0,0,0,0.061,0,0,0,0,0
false,1,1000,15922827.9334,7.20202020202,901,4.1319e-05,0,0,0,0.045859045505,0,0,0,0,0
false,1,1000,20092330.0257,7.30303030303,234,1.3418e-05,0,0,0,0.0573418803419,0,0,0,0,0
false,1,1000,25353644.9397,7.40404040404,236,1.404e-05,0,0,0,0.0594915254237,0,0,0,0,0
false,1,1000,31992671.378,7.50505050505,225,2.7626e-05,0,0,0,0.122782222222,0,0,0,0,0
false,1,1000,40370172.586,7.60606060606,373,2.1622e-05,0,0,0,0.0579678284182,0,0,0,0,0
false,1,1000,50941380.1482,7.70707070707,374,2.1844e-05,0,0,0,0.0584064171123,0,0,0,0,0
false,1,1000,64280731.1728,7.80808080808,304,1.7541e-05,0,0,0,0.0577006578947,0,0,0,0,0
false,1,1000,81113083.079,7.90909090909,461,2.6027e-05,0,0,0,0.0564577006508,0,0,0,0,0
false,1,1000,102353102.19,8.0101010101,641,3.4084e-05,0,0,0,0.0531731669267,0,0,0,0,0
false,1,1000,129154966.501,8.11111111111,799,3.9829e-05,0,0,0,0.0498485607009,0,0,0,0,0
false,1,1000,162975083.462,8.21212121212,494,2.762e-05,0,0,0,0.0559109311741,0,0,0,0,0
false,1,1000,205651230.835,8.31313131313,418,2.4842e-05,0,0,0,0.0594306220096,0,0,0,0,0
false,1,1000,259502421.14,8.41414141414,488,2.9056e-05,0,0,0,0.0595409836066,0,0,0,0,0
false,1,1000,327454916.288,8.51515151515,501,2.988e-05,0,0,0,0.0596407185629,0,0,0,0,0
false,1,1000,413201240.012,8.61616161616,625,3.5654e-05,0,0,0,0.0570464,0,0,0,0,0
false,1,1000,521400828.8,8.71717171717,582,3.9497e-05,0,0,0,0.0678642611684,0,0,0,0,0
false,1,1000,657933224.658,8.81818181818,603,3.3883e-05,0,0,0,0.0561907131012,0,0,0,0,0
false,1,1000,830217568.132,8.91919191919,603,3.3379e-05,0,0,0,0.0553548922056,0,0,0,0,0
false,1,1000,1047615752.79,9.0202020202,668,3.8295e-05,0,0,0,0.0573278443114,0,0,0,0,0
false,1,1000,1321941148.47,9.12121212121,710,4.0009e-05,0,0,0,0.0563507042254,0,0,0,0,0
false,1,1000,1668100537.2,9.22222222222,646,3.7261e-05,0,0,0,0.0576795665635,0,0,0,0,0
false,1,1000,2104904144.51,9.32323232323,816,4.633e-05,0,0,0,0.0567769607843,0,0,0,0,0
false,1,1000,2656087782.95,9.42424242424,920,5.067e-05,0,0,0,0.0550760869565,0,0,0,0,0
false,1,1000,3351602650.94,9.52525252525,810,4.6633e-05,0,0,0,0.0575716049383,0,0,0,0,0
false,1,1000,4229242874.39,9.62626262626,833,4.7892e-05,0,0,0,0.0574933973589,0,0,0,0,0
false,1,1000,5336699231.21,9.72727272727,851,4.9332e-05,0,0,0,0.0579694477086,0,0,0,0,0
false,1,1000,6734150657.75,9.82828282828,888,5.0677e-05,0,0,0,0.0570686936937,0,0,0,0,0
false,1,1000,8497534359.09,9.92929292929,1024,6.4342e-05,0,0,0,0.062833984375,0,0,0,0,0
false,1,1000,10722672220.1,10.0303030303,1042,5.958e-05,0,0,0,0.0571785028791,0,0,0,0,0
false,1,1000,13530477745.8,10.1313131313,961,5.6928e-05,0,0,0,0.0592382934443,0,0,0,0,0
false,1,1000,17073526474.7,10.2323232323,1075,6.4412e-05,0,0,0,0.0599181395349,0,0,0,0,0
false,1,1000,21544346900.3,10.3333333333,1072,6.0529e-05,0,0,0,0.056463619403,0,0,0,0,0
